Rank,%± LW,Overall Gross,%± LW1,Releases,#1 Release,Long Weekend,Country,Formatted_Date,Month,Year,Runtime,Genre,IMDb_ID,Budget
235443,0.629,235648,0.631,11,The Monkey,FALSE,India,07-03-2025,March,2025,98,Horror,tt27714946,39675153
200882,1.252,200882,1.252,4,The Monkey,FALSE,Malaysia,03-04-2025,April,2025,98,Horror,tt27714946,39675153
307982,0.019,308185,0.02,11,The Monkey,FALSE,Greece,20-02-2025,February,2025,98,Horror,tt27714946,39675153
259123,17.331,259123,17.331,8,The Monkey,FALSE,Israel,03-04-2025,April,2025,98,Horror,tt27714946,39675153
253851,0.421,253851,0.421,10,The Monkey,FALSE,Israel,20-02-2025,February,2025,98,Horror,tt27714946,39675153
24049,0,24049,0,2,The Monkey,FALSE,Venezuela,04-04-2025,April,2025,98,Horror,tt27714946,39675153
6121,-0.356,6121,-0.356,1,The Monkey,FALSE,Venezuela,07-03-2025,March,2025,98,Horror,tt27714946,39675153
114981,2.606,114981,2.606,3,The Monkey,FALSE,Ukraine,03-04-2025,April,2025,98,Horror,tt27714946,39675153
51997,-0.551,51997,-0.551,5,The Monkey,FALSE,Ukraine,06-03-2025,March,2025,98,Horror,tt27714946,39675153
3546,-0.819,3546,-0.819,2,The Woman in the Yard,FALSE,Trinad & Tobago,09-04-2025,April,2025,88,Drama,tt31314296,22405985
3546,-0.819,3546,-0.819,2,The Woman in the Yard,FALSE,Trinad & Tobago,09-04-2025,April,2025,88,Horror,tt31314296,22405985
3546,-0.819,3546,-0.819,2,The Woman in the Yard,FALSE,Trinad & Tobago,09-04-2025,April,2025,88,Thriller,tt31314296,22405985
19641,6.353,19641,6.353,2,The Woman in the Yard,FALSE,Trinad & Tobago,02-04-2025,April,2025,88,Drama,tt31314296,22405985
19641,6.353,19641,6.353,2,The Woman in the Yard,FALSE,Trinad & Tobago,02-04-2025,April,2025,88,Horror,tt31314296,22405985
19641,6.353,19641,6.353,2,The Woman in the Yard,FALSE,Trinad & Tobago,02-04-2025,April,2025,88,Thriller,tt31314296,22405985
2671,0.924,2671,0.924,2,The Woman in the Yard,FALSE,Trinad & Tobago,26-03-2025,March,2025,88,Drama,tt31314296,22405985
2671,0.924,2671,0.924,2,The Woman in the Yard,FALSE,Trinad & Tobago,26-03-2025,March,2025,88,Horror,tt31314296,22405985
2671,0.924,2671,0.924,2,The Woman in the Yard,FALSE,Trinad & Tobago,26-03-2025,March,2025,88,Thriller,tt31314296,22405985
4948582,0.919,5272144,0.768,39,Thudarum,FALSE,UAE,24-04-2025,April,2025,163,Drama,tt31969600,32580655
520673,-0.711,520673,-0.711,2,Thunderbolts*,FALSE,Australia,09-05-2025,May,2025,127,Action,tt20969586,160991022
520673,-0.711,520673,-0.711,2,Thunderbolts*,FALSE,Australia,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
520673,-0.711,520673,-0.711,2,Thunderbolts*,FALSE,Australia,09-05-2025,May,2025,127,Crime,tt20969586,160991022
1799585,100.585,1799585,100.585,2,Thunderbolts*,FALSE,Australia,02-05-2025,May,2025,127,Action,tt20969586,160991022
1799585,100.585,1799585,100.585,2,Thunderbolts*,FALSE,Australia,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
1799585,100.585,1799585,100.585,2,Thunderbolts*,FALSE,Australia,02-05-2025,May,2025,127,Crime,tt20969586,160991022
520673,-0.711,520673,-0.711,2,Thunderbolts*,FALSE,India,09-05-2025,May,2025,127,Action,tt20969586,160991022
520673,-0.711,520673,-0.711,2,Thunderbolts*,FALSE,India,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
520673,-0.711,520673,-0.711,2,Thunderbolts*,FALSE,India,09-05-2025,May,2025,127,Crime,tt20969586,160991022
1799585,100.585,1799585,100.585,2,Thunderbolts*,FALSE,India,02-05-2025,May,2025,127,Action,tt20969586,160991022
1799585,100.585,1799585,100.585,2,Thunderbolts*,FALSE,India,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
1799585,100.585,1799585,100.585,2,Thunderbolts*,FALSE,India,02-05-2025,May,2025,127,Crime,tt20969586,160991022
10873626,0.576,11037847,0.544,41,Thunderbolts*,FALSE,South Korea,02-05-2025,May,2025,127,Action,tt20969586,160991022
10873626,0.576,11037847,0.544,41,Thunderbolts*,FALSE,South Korea,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
10873626,0.576,11037847,0.544,41,Thunderbolts*,FALSE,South Korea,02-05-2025,May,2025,127,Crime,tt20969586,160991022
1622801,-0.595,1622801,-0.595,10,Thunderbolts*,FALSE,Brazil,08-05-2025,May,2025,127,Action,tt20969586,160991022
1622801,-0.595,1622801,-0.595,10,Thunderbolts*,FALSE,Brazil,08-05-2025,May,2025,127,Adventure,tt20969586,160991022
1622801,-0.595,1622801,-0.595,10,Thunderbolts*,FALSE,Brazil,08-05-2025,May,2025,127,Crime,tt20969586,160991022
4009194,2.671,4009194,2.671,9,Thunderbolts*,FALSE,Brazil,01-05-2025,May,2025,127,Action,tt20969586,160991022
4009194,2.671,4009194,2.671,9,Thunderbolts*,FALSE,Brazil,01-05-2025,May,2025,127,Adventure,tt20969586,160991022
4009194,2.671,4009194,2.671,9,Thunderbolts*,FALSE,Brazil,01-05-2025,May,2025,127,Crime,tt20969586,160991022
1246140,-0.203,1246140,-0.203,3,Thunderbolts*,FALSE,China,16-05-2025,May,2025,127,Action,tt20969586,160991022
1246140,-0.203,1246140,-0.203,3,Thunderbolts*,FALSE,China,16-05-2025,May,2025,127,Adventure,tt20969586,160991022
1246140,-0.203,1246140,-0.203,3,Thunderbolts*,FALSE,China,16-05-2025,May,2025,127,Crime,tt20969586,160991022
1564042,-0.85,1564042,-0.85,3,Thunderbolts*,FALSE,China,09-05-2025,May,2025,127,Action,tt20969586,160991022
1564042,-0.85,1564042,-0.85,3,Thunderbolts*,FALSE,China,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
1564042,-0.85,1564042,-0.85,3,Thunderbolts*,FALSE,China,09-05-2025,May,2025,127,Crime,tt20969586,160991022
10430722,83.589,10430722,83.589,3,Thunderbolts*,FALSE,China,02-05-2025,May,2025,127,Action,tt20969586,160991022
10430722,83.589,10430722,83.589,3,Thunderbolts*,FALSE,China,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
10430722,83.589,10430722,83.589,3,Thunderbolts*,FALSE,China,02-05-2025,May,2025,127,Crime,tt20969586,160991022
7239365,-0.493,7968728,-0.489,61,Thunderbolts*,FALSE,United Kingdom,09-05-2025,May,2025,127,Action,tt20969586,160991022
7239365,-0.493,7968728,-0.489,61,Thunderbolts*,FALSE,United Kingdom,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
7239365,-0.493,7968728,-0.489,61,Thunderbolts*,FALSE,United Kingdom,09-05-2025,May,2025,127,Crime,tt20969586,160991022
14268270,0.062,15602792,0.057,56,Thunderbolts*,FALSE,United Kingdom,02-05-2025,May,2025,127,Action,tt20969586,160991022
14268270,0.062,15602792,0.057,56,Thunderbolts*,FALSE,United Kingdom,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
14268270,0.062,15602792,0.057,56,Thunderbolts*,FALSE,United Kingdom,02-05-2025,May,2025,127,Crime,tt20969586,160991022
109301,-0.36,109442,-0.359,11,Thunderbolts*,FALSE,Finland,16-05-2025,May,2025,127,Action,tt20969586,160991022
109301,-0.36,109442,-0.359,11,Thunderbolts*,FALSE,Finland,16-05-2025,May,2025,127,Adventure,tt20969586,160991022
109301,-0.36,109442,-0.359,11,Thunderbolts*,FALSE,Finland,16-05-2025,May,2025,127,Crime,tt20969586,160991022
170683,-0.559,170683,-0.559,10,Thunderbolts*,FALSE,Finland,09-05-2025,May,2025,127,Action,tt20969586,160991022
170683,-0.559,170683,-0.559,10,Thunderbolts*,FALSE,Finland,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
170683,-0.559,170683,-0.559,10,Thunderbolts*,FALSE,Finland,09-05-2025,May,2025,127,Crime,tt20969586,160991022
387403,0.193,387403,0.193,10,Thunderbolts*,FALSE,Finland,02-05-2025,May,2025,127,Action,tt20969586,160991022
387403,0.193,387403,0.193,10,Thunderbolts*,FALSE,Finland,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
387403,0.193,387403,0.193,10,Thunderbolts*,FALSE,Finland,02-05-2025,May,2025,127,Crime,tt20969586,160991022
677449,-0.6,677449,-0.6,1,Thunderbolts*,FALSE,Malaysia,08-05-2025,May,2025,127,Action,tt20969586,160991022
677449,-0.6,677449,-0.6,1,Thunderbolts*,FALSE,Malaysia,08-05-2025,May,2025,127,Adventure,tt20969586,160991022
677449,-0.6,677449,-0.6,1,Thunderbolts*,FALSE,Malaysia,08-05-2025,May,2025,127,Crime,tt20969586,160991022
1691556,72.114,1691556,72.114,2,Thunderbolts*,FALSE,Malaysia,01-05-2025,May,2025,127,Action,tt20969586,160991022
1691556,72.114,1691556,72.114,2,Thunderbolts*,FALSE,Malaysia,01-05-2025,May,2025,127,Adventure,tt20969586,160991022
1691556,72.114,1691556,72.114,2,Thunderbolts*,FALSE,Malaysia,01-05-2025,May,2025,127,Crime,tt20969586,160991022
194706,-0.092,194706,-0.092,9,Thunderbolts*,FALSE,Denmark,15-05-2025,May,2025,127,Action,tt20969586,160991022
194706,-0.092,194706,-0.092,9,Thunderbolts*,FALSE,Denmark,15-05-2025,May,2025,127,Adventure,tt20969586,160991022
194706,-0.092,194706,-0.092,9,Thunderbolts*,FALSE,Denmark,15-05-2025,May,2025,127,Crime,tt20969586,160991022
214534,-0.418,214534,-0.418,10,Thunderbolts*,FALSE,Denmark,08-05-2025,May,2025,127,Action,tt20969586,160991022
214534,-0.418,214534,-0.418,10,Thunderbolts*,FALSE,Denmark,08-05-2025,May,2025,127,Adventure,tt20969586,160991022
214534,-0.418,214534,-0.418,10,Thunderbolts*,FALSE,Denmark,08-05-2025,May,2025,127,Crime,tt20969586,160991022
368747,0.693,368827,0.694,11,Thunderbolts*,FALSE,Denmark,01-05-2025,May,2025,127,Action,tt20969586,160991022
368747,0.693,368827,0.694,11,Thunderbolts*,FALSE,Denmark,01-05-2025,May,2025,127,Adventure,tt20969586,160991022
368747,0.693,368827,0.694,11,Thunderbolts*,FALSE,Denmark,01-05-2025,May,2025,127,Crime,tt20969586,160991022
8130761,-0.149,11319578,-0.121,36,Thunderbolts*,FALSE,France,07-05-2025,May,2025,127,Action,tt20969586,160991022
8130761,-0.149,11319578,-0.121,36,Thunderbolts*,FALSE,France,07-05-2025,May,2025,127,Adventure,tt20969586,160991022
8130761,-0.149,11319578,-0.121,36,Thunderbolts*,FALSE,France,07-05-2025,May,2025,127,Crime,tt20969586,160991022
211252,-0.585,211252,-0.585,6,Thunderbolts*,FALSE,Singapore,15-05-2025,May,2025,127,Action,tt20969586,160991022
211252,-0.585,211252,-0.585,6,Thunderbolts*,FALSE,Singapore,15-05-2025,May,2025,127,Adventure,tt20969586,160991022
211252,-0.585,211252,-0.585,6,Thunderbolts*,FALSE,Singapore,15-05-2025,May,2025,127,Crime,tt20969586,160991022
508835,-0.514,508835,-0.514,6,Thunderbolts*,FALSE,Singapore,08-05-2025,May,2025,127,Action,tt20969586,160991022
508835,-0.514,508835,-0.514,6,Thunderbolts*,FALSE,Singapore,08-05-2025,May,2025,127,Adventure,tt20969586,160991022
508835,-0.514,508835,-0.514,6,Thunderbolts*,FALSE,Singapore,08-05-2025,May,2025,127,Crime,tt20969586,160991022
1046455,20.755,1046455,20.755,7,Thunderbolts*,FALSE,Singapore,01-05-2025,May,2025,127,Action,tt20969586,160991022
1046455,20.755,1046455,20.755,7,Thunderbolts*,FALSE,Singapore,01-05-2025,May,2025,127,Adventure,tt20969586,160991022
1046455,20.755,1046455,20.755,7,Thunderbolts*,FALSE,Singapore,01-05-2025,May,2025,127,Crime,tt20969586,160991022
585894,0.372,615473,0.391,19,Thunderbolts*,FALSE,South Africa,02-05-2025,May,2025,127,Action,tt20969586,160991022
585894,0.372,615473,0.391,19,Thunderbolts*,FALSE,South Africa,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
585894,0.372,615473,0.391,19,Thunderbolts*,FALSE,South Africa,02-05-2025,May,2025,127,Crime,tt20969586,160991022
2821982,-0.485,3504513,-0.435,60,Thunderbolts*,FALSE,Spain,09-05-2025,May,2025,127,Action,tt20969586,160991022
2821982,-0.485,3504513,-0.435,60,Thunderbolts*,FALSE,Spain,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
2821982,-0.485,3504513,-0.435,60,Thunderbolts*,FALSE,Spain,09-05-2025,May,2025,127,Crime,tt20969586,160991022
5483588,0.533,6197742,0.456,46,Thunderbolts*,FALSE,Spain,02-05-2025,May,2025,127,Action,tt20969586,160991022
5483588,0.533,6197742,0.456,46,Thunderbolts*,FALSE,Spain,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
5483588,0.533,6197742,0.456,46,Thunderbolts*,FALSE,Spain,02-05-2025,May,2025,127,Crime,tt20969586,160991022
69970,-0.423,69970,-0.423,4,Thunderbolts*,FALSE,Sweden,23-05-2025,May,2025,127,Action,tt20969586,160991022
69970,-0.423,69970,-0.423,4,Thunderbolts*,FALSE,Sweden,23-05-2025,May,2025,127,Adventure,tt20969586,160991022
69970,-0.423,69970,-0.423,4,Thunderbolts*,FALSE,Sweden,23-05-2025,May,2025,127,Crime,tt20969586,160991022
121179,-0.549,121179,-0.549,5,Thunderbolts*,FALSE,Sweden,16-05-2025,May,2025,127,Action,tt20969586,160991022
121179,-0.549,121179,-0.549,5,Thunderbolts*,FALSE,Sweden,16-05-2025,May,2025,127,Adventure,tt20969586,160991022
121179,-0.549,121179,-0.549,5,Thunderbolts*,FALSE,Sweden,16-05-2025,May,2025,127,Crime,tt20969586,160991022
268733,-0.552,268733,-0.552,6,Thunderbolts*,FALSE,Sweden,09-05-2025,May,2025,127,Action,tt20969586,160991022
268733,-0.552,268733,-0.552,6,Thunderbolts*,FALSE,Sweden,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
268733,-0.552,268733,-0.552,6,Thunderbolts*,FALSE,Sweden,09-05-2025,May,2025,127,Crime,tt20969586,160991022
599814,0.142,599814,0.136,8,Thunderbolts*,FALSE,Sweden,02-05-2025,May,2025,127,Action,tt20969586,160991022
599814,0.142,599814,0.136,8,Thunderbolts*,FALSE,Sweden,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
599814,0.142,599814,0.136,8,Thunderbolts*,FALSE,Sweden,02-05-2025,May,2025,127,Crime,tt20969586,160991022
192016,-0.465,192016,-0.465,10,Thunderbolts*,FALSE,Switzerland,14-05-2025,May,2025,127,Action,tt20969586,160991022
192016,-0.465,192016,-0.465,10,Thunderbolts*,FALSE,Switzerland,14-05-2025,May,2025,127,Adventure,tt20969586,160991022
192016,-0.465,192016,-0.465,10,Thunderbolts*,FALSE,Switzerland,14-05-2025,May,2025,127,Crime,tt20969586,160991022
359159,-0.497,359159,-0.497,10,Thunderbolts*,FALSE,Switzerland,07-05-2025,May,2025,127,Action,tt20969586,160991022
359159,-0.497,359159,-0.497,10,Thunderbolts*,FALSE,Switzerland,07-05-2025,May,2025,127,Adventure,tt20969586,160991022
359159,-0.497,359159,-0.497,10,Thunderbolts*,FALSE,Switzerland,07-05-2025,May,2025,127,Crime,tt20969586,160991022
241283,-0.54,241283,-0.54,5,Thunderbolts*,FALSE,Taiwan,16-05-2025,May,2025,127,Action,tt20969586,160991022
241283,-0.54,241283,-0.54,5,Thunderbolts*,FALSE,Taiwan,16-05-2025,May,2025,127,Adventure,tt20969586,160991022
241283,-0.54,241283,-0.54,5,Thunderbolts*,FALSE,Taiwan,16-05-2025,May,2025,127,Crime,tt20969586,160991022
524505,-0.693,524505,-0.693,6,Thunderbolts*,FALSE,Taiwan,09-05-2025,May,2025,127,Action,tt20969586,160991022
524505,-0.693,524505,-0.693,6,Thunderbolts*,FALSE,Taiwan,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
524505,-0.693,524505,-0.693,6,Thunderbolts*,FALSE,Taiwan,09-05-2025,May,2025,127,Crime,tt20969586,160991022
1708797,1.592,1708797,1.592,5,Thunderbolts*,FALSE,Taiwan,02-05-2025,May,2025,127,Action,tt20969586,160991022
1708797,1.592,1708797,1.592,5,Thunderbolts*,FALSE,Taiwan,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
1708797,1.592,1708797,1.592,5,Thunderbolts*,FALSE,Taiwan,02-05-2025,May,2025,127,Crime,tt20969586,160991022
100896,-0.707,100896,-0.707,1,Thunderbolts*,FALSE,Thailand,15-05-2025,May,2025,127,Action,tt20969586,160991022
100896,-0.707,100896,-0.707,1,Thunderbolts*,FALSE,Thailand,15-05-2025,May,2025,127,Adventure,tt20969586,160991022
100896,-0.707,100896,-0.707,1,Thunderbolts*,FALSE,Thailand,15-05-2025,May,2025,127,Crime,tt20969586,160991022
344037,-0.767,344037,-0.767,1,Thunderbolts*,FALSE,Thailand,08-05-2025,May,2025,127,Action,tt20969586,160991022
344037,-0.767,344037,-0.767,1,Thunderbolts*,FALSE,Thailand,08-05-2025,May,2025,127,Adventure,tt20969586,160991022
344037,-0.767,344037,-0.767,1,Thunderbolts*,FALSE,Thailand,08-05-2025,May,2025,127,Crime,tt20969586,160991022
1475863,165.595,1475863,165.595,2,Thunderbolts*,FALSE,Thailand,01-05-2025,May,2025,127,Action,tt20969586,160991022
1475863,165.595,1475863,165.595,2,Thunderbolts*,FALSE,Thailand,01-05-2025,May,2025,127,Adventure,tt20969586,160991022
1475863,165.595,1475863,165.595,2,Thunderbolts*,FALSE,Thailand,01-05-2025,May,2025,127,Crime,tt20969586,160991022
717003,-0.264,853595,-0.214,50,Thunderbolts*,FALSE,Turkey,09-05-2025,May,2025,127,Action,tt20969586,160991022
717003,-0.264,853595,-0.214,50,Thunderbolts*,FALSE,Turkey,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
717003,-0.264,853595,-0.214,50,Thunderbolts*,FALSE,Turkey,09-05-2025,May,2025,127,Crime,tt20969586,160991022
973689,0.056,1085820,0.003,50,Thunderbolts*,FALSE,Turkey,02-05-2025,May,2025,127,Action,tt20969586,160991022
973689,0.056,1085820,0.003,50,Thunderbolts*,FALSE,Turkey,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
973689,0.056,1085820,0.003,50,Thunderbolts*,FALSE,Turkey,02-05-2025,May,2025,127,Crime,tt20969586,160991022
2522048,-0.451,2959394,-0.4,45,Thunderbolts*,FALSE,UAE,08-05-2025,May,2025,127,Action,tt20969586,160991022
2522048,-0.451,2959394,-0.4,45,Thunderbolts*,FALSE,UAE,08-05-2025,May,2025,127,Adventure,tt20969586,160991022
2522048,-0.451,2959394,-0.4,45,Thunderbolts*,FALSE,UAE,08-05-2025,May,2025,127,Crime,tt20969586,160991022
4597236,-0.071,4929558,-0.065,37,Thunderbolts*,FALSE,UAE,01-05-2025,May,2025,127,Action,tt20969586,160991022
4597236,-0.071,4929558,-0.065,37,Thunderbolts*,FALSE,UAE,01-05-2025,May,2025,127,Adventure,tt20969586,160991022
4597236,-0.071,4929558,-0.065,37,Thunderbolts*,FALSE,UAE,01-05-2025,May,2025,127,Crime,tt20969586,160991022
331116,-0.145,356379,-0.147,20,Thunderbolts*,FALSE,Slovakia,01-05-2025,May,2025,127,Action,tt20969586,160991022
331116,-0.145,356379,-0.147,20,Thunderbolts*,FALSE,Slovakia,01-05-2025,May,2025,127,Adventure,tt20969586,160991022
331116,-0.145,356379,-0.147,20,Thunderbolts*,FALSE,Slovakia,01-05-2025,May,2025,127,Crime,tt20969586,160991022
529753,-0.308,560083,-0.311,33,Thunderbolts*,FALSE,Romania,02-05-2025,May,2025,127,Action,tt20969586,160991022
529753,-0.308,560083,-0.311,33,Thunderbolts*,FALSE,Romania,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
529753,-0.308,560083,-0.311,33,Thunderbolts*,FALSE,Romania,02-05-2025,May,2025,127,Crime,tt20969586,160991022
1372621,-0.189,1414923,-0.174,18,Thunderbolts*,FALSE,Poland,09-05-2025,May,2025,127,Action,tt20969586,160991022
1372621,-0.189,1414923,-0.174,18,Thunderbolts*,FALSE,Poland,09-05-2025,May,2025,127,Adventure,tt20969586,160991022
1372621,-0.189,1414923,-0.174,18,Thunderbolts*,FALSE,Poland,09-05-2025,May,2025,127,Crime,tt20969586,160991022
1693485,-0.207,1713003,-0.21,16,Thunderbolts*,FALSE,Poland,02-05-2025,May,2025,127,Action,tt20969586,160991022
1693485,-0.207,1713003,-0.21,16,Thunderbolts*,FALSE,Poland,02-05-2025,May,2025,127,Adventure,tt20969586,160991022
1693485,-0.207,1713003,-0.21,16,Thunderbolts*,FALSE,Poland,02-05-2025,May,2025,127,Crime,tt20969586,160991022
456578,-0.564,546611,-0.524,40,Thunderbolts*,FALSE,Portugal,08-05-2025,May,2025,127,Action,tt20969586,160991022
456578,-0.564,546611,-0.524,40,Thunderbolts*,FALSE,Portugal,08-05-2025,May,2025,127,Adventure,tt20969586,160991022
456578,-0.564,546611,-0.524,40,Thunderbolts*,FALSE,Portugal,08-05-2025,May,2025,127,Crime,tt20969586,160991022
1046777,90.31,1149270,99.25,39,Thunderbolts*,FALSE,Portugal,01-05-2025,May,2025,127,Action,tt20969586,160991022
1046777,90.31,1149270,99.25,39,Thunderbolts*,FALSE,Portugal,01-05-2025,May,2025,127,Adventure,tt20969586,160991022
1046777,90.31,1149270,99.25,39,Thunderbolts*,FALSE,Portugal,01-05-2025,May,2025,127,Crime,tt20969586,160991022
10219997,-0.237,10497863,-0.227,15,Trillion Game,FALSE,Japan,22-02-2025,February,2025,118,Drama,tt28371434,32580655
13402344,0.895,13579985,0.809,14,Trillion Game,FALSE,Japan,15-02-2025,February,2025,118,Drama,tt28371434,32580655
2093689,-0.197,2125543,-0.203,21,Tunnel,FALSE,Vietnam,11-04-2025,April,2025,126,Drama,tt5910280,568876
2093689,-0.197,2125543,-0.203,21,Tunnel,FALSE,Vietnam,11-04-2025,April,2025,126,Thriller,tt5910280,568876
2607252,1.424,2668337,1.312,21,Tunnel,FALSE,Vietnam,04-04-2025,April,2025,126,Drama,tt5910280,568876
2607252,1.424,2668337,1.312,21,Tunnel,FALSE,Vietnam,04-04-2025,April,2025,126,Thriller,tt5910280,568876
1631059,0.034,2020091,-0.006,44,VidaaMuyarchi,FALSE,UAE,06-02-2025,February,2025,154,Action,tt18926098,160991022
1631059,0.034,2020091,-0.006,44,VidaaMuyarchi,FALSE,UAE,06-02-2025,February,2025,154,Thriller,tt18926098,34790683
1383312,0.09,1432706,0.106,19,Vysehrad Dvje,FALSE,Czech Replublic,24-04-2025,April,2025,101,Comedy,tt36734114,236115100
166108,-0.117,166108,-0.117,8,Wicked,FALSE,Israel,23-01-2025,January,2025,160,Fantasy,tt1262426,473231120
166108,-0.117,166108,-0.117,8,Wicked,FALSE,Israel,23-01-2025,January,2025,160,Musical,tt1262426,473231120
166108,-0.117,166108,-0.117,8,Wicked,FALSE,Israel,23-01-2025,January,2025,160,Romance,tt1262426,473231120
188202,-0.504,188202,-0.504,6,Wicked,FALSE,Israel,16-01-2025,January,2025,160,Fantasy,tt1262426,473231120
